label,timestamp,duration,pkg,dram,socket
lr_dpctgan,1721395162.2004197,15082.333,2918205.0,28016.0,0
nn_dpctgan,1721395162.2157907,541898.431,37717799.0,1061337.0,0
knn_ctgan,1721395162.7588427,15373.612,2162837.0,32837.0,0
lr_ctgan,1721395162.7745242,14648.532,2947319.0,28198.0,0
nn_ctgan,1721395162.7894597,576791.994,36187773.0,1126645.0,0
knn_ydata,1721395163.3681293,15170.681,2021907.0,31677.0,0
lr_ydata,1721395163.3835995,14934.654,2920586.0,28321.0,0
nn_ydata,1721395163.3988166,529634.749,36400358.0,1038754.0,0
knn_dpctgan,1721395163.9296076,19538.641,2917900.0,40772.0,0
lr_dpctgan,1721395163.9494603,14973.596,2940850.0,28259.0,0
nn_dpctgan,1721395163.9647217,593589.686,35137544.0,1159848.0,0
knn_ctgan,1721395164.5595376,15290.081,2123529.0,32349.0,0
lr_ctgan,1721395164.5751388,14590.185,2728509.0,26611.0,0
nn_ctgan,1721395164.5900126,530923.044,36581205.0,1040098.0,0
knn_ydata,1721395165.1235104,17549.52,1808162.0,36804.0,0
lr_ydata,1721395165.1413698,14968.031,2953850.0,28748.0,0
nn_ydata,1721395165.156623,528574.596,36642423.0,1038266.0,0
knn_dpctgan,1721395165.6863368,15242.494,1787715.0,29846.0,0
lr_dpctgan,1721395165.7018828,14919.083,3083855.0,29907.0,0
nn_dpctgan,1721395165.7170856,837196.505,44237313.0,2117915.0,0
knn_ctgan,1721395166.55552,15281.15,1993525.0,30579.0,0
lr_ctgan,1721395166.5711153,14537.508,2705681.0,26306.0,0
nn_ctgan,1721395166.5859413,547668.543,36869047.0,1085813.0,0
syn_nbsynthetic,1721395431.9213061,5754149.246,317207135.0,14784569.0,0
syn_nbsynthetic,1721395437.6756907,5465048.055,313730886.0,14198633.0,0
syn_synthcity,1721396483.0052023,20029747.908,2270533372.0,82598116.0,0
syn_synthcity,1721396503.0352745,12685994.041,819295632.0,52868822.0,0
preprocessing_synthcity,1721396569.616835,12580.476,650450.0,27099.0,0
preprocessing_synthcity,1721396569.6297138,10901.086,553283.0,20813.0,0
syn_synthcity,1721396758.5225198,19627318.89,2287182987.0,81705296.0,0
syn_synthcity,1721396778.150103,20246693.642,1307909311.0,83318940.0,0
preprocessing,1721397211.8770266,12666.432,844724.0,31372.0,0
preprocessing,1721397211.8899772,11115.223,833555.0,26367.0,0
preprocessing_synthcity,1721397309.1871278,12532.125,632262.0,27099.0,0
syn_synthcity,1721397833.5614586,19412018.713,2174616992.0,81131689.0,0
preprocessing_synthcity,1721397852.9737334,12055.19,364440.0,23377.0,0
knn_synthcity,1721397853.0078979,15856.616,2022517.0,31067.0,0
lr_synthcity,1721397853.0240798,18709.965,2134943.0,36132.0,0
nn_synthcity,1721397853.0431511,951898.0,39734884.0,2379206.0,0
cleaning,1721398759.5061297,3964.363,193908.0,8911.0,0
preprocessing,1721398759.510168,11347.237,510741.0,21851.0,0
knn,1721398759.521732,15404.88,2197016.0,30883.0,0
lr,1721398759.5374336,15992.48,3041740.0,30640.0,0
nn,1721398759.5537174,591295.032,34693942.0,1152646.0,0
cleaning,1721398859.9122918,4063.904,170410.0,9704.0,0
preprocessing,1721398859.9165318,11363.76,543394.0,23743.0,0
knn,1721398859.9332309,15160.722,2208368.0,31067.0,0
lr,1721398859.9486914,15705.716,2999993.0,29968.0,0
nn,1721398859.9646828,546265.112,35518647.0,1097837.0,0
cleaning,1721398943.6367831,6723.084,109680.0,15014.0,0
syn_ctgan,1721398943.643885,76440.683,5688096.0,184753.0,0
preprocessing_ctgan,1721398943.720623,11442.331,598509.0,24658.0,0
knn_ctgan,1721398943.7377155,15334.87,2227594.0,31189.0,0
lr_ctgan,1721398943.7533536,14663.818,2839898.0,28198.0,0
nn_ctgan,1721398943.7683039,546114.486,36009124.0,1066220.0,0
cleaning,1721399164.0700097,3972.745,191711.0,9948.0,0
preprocessing,1721399164.0743816,16250.574,407409.0,33020.0,0
knn,1721399164.0961316,15137.361,2065241.0,30517.0,0
lr,1721399164.111569,15834.069,3088188.0,30274.0,0
nn,1721399164.1276839,547954.458,35784821.0,1064450.0,0
cleaning,1721399199.9729068,4157.22,178222.0,9278.0,0
preprocessing,1721399199.9772234,11649.035,562560.0,23620.0,0
knn,1721399199.9961967,15335.922,2215510.0,30701.0,0
lr,1721399200.0118353,15779.881,3134208.0,30395.0,0
nn,1721399200.0279045,545734.398,36127105.0,1063047.0,0
cleaning,1721399236.543878,3864.843,187988.0,9400.0,0
syn_ydata,1721399236.547829,4018754.022,182239768.0,8318826.0,0
preprocessing_ydata,1721399240.5671706,11501.019,519713.0,22888.0,0
knn_ydata,1721399240.5841339,15074.308,2239008.0,31616.0,0
lr_ydata,1721399240.5995116,15129.108,2896050.0,28320.0,0
nn_ydata,1721399240.614927,532543.023,36136870.0,1048460.0,0
cleaning,1721400095.686209,3819.843,204101.0,9155.0,0
syn_dpctgan,1721400095.6901298,17500612.402,959524643.0,32830788.0,0
preprocessing_dpctgan,1721400113.1909516,11156.769,676268.0,23559.0,0
knn_dpctgan,1721400113.2076557,15174.659,2178827.0,29236.0,0
lr_dpctgan,1721400113.2231424,15210.906,3025871.0,28381.0,0
nn_dpctgan,1721400113.2386456,550789.856,39026206.0,1119260.0,0
cleaning,1721405518.6965938,6759.133,105468.0,15259.0,0
preprocessing,1721405518.7035494,13116.134,519469.0,27099.0,0
knn,1721405518.7221105,15230.492,2122614.0,29358.0,0
lr,1721405518.7376518,15836.44,2923149.0,28381.0,0
nn,1721405518.75378,547505.698,37134731.0,1066099.0,0
cleaning,1721405556.2815003,3849.871,147888.0,7203.0,0
syn_ydata,1721405556.2854393,4002764.989,183634722.0,8280069.0,0
preprocessing_ydata,1721405560.2890565,11457.04,563842.0,25451.0,0
knn_ydata,1721405560.3059964,15045.226,2075800.0,29358.0,0
lr_ydata,1721405560.321347,14902.957,2698052.0,26611.0,0
nn_ydata,1721405560.336535,527558.908,35962798.0,1037168.0,0
cleaning,1721406415.0845966,3853.859,208130.0,10010.0,0
syn_dpctgan,1721406415.088517,17793768.092,953163087.0,33469519.0,0
preprocessing_dpctgan,1721406432.882363,11669.124,678343.0,21789.0,0
knn_dpctgan,1721406432.8994524,15022.042,2192683.0,28930.0,0
lr_dpctgan,1721406432.914764,15163.975,2963676.0,28199.0,0
nn_dpctgan,1721406432.9301999,547125.426,38249780.0,1084714.0,0
cleaning,1723799327.0268018,4011.903,184021.0,9217.0,0
preprocessing,1723799327.0309162,11285.138,507689.0,21911.0,0
knn,1723799327.047585,15093.844,2104547.0,28747.0,0
lr,1723799327.0629728,15756.667,3071159.0,30152.0,0
nn,1723799327.079012,559881.632,35189791.0,1093564.0,0
